URL: /
Timestamp: Fri Mar 24 2023 19:29:37 GMT-0400 (Eastern Daylight Time)

URL: /server.js
Timestamp: Fri Mar 24 2023 19:29:37 GMT-0400 (Eastern Daylight Time)

URL: /documentation.html
Timestamp: Fri Mar 24 2023 19:29:51 GMT-0400 (Eastern Daylight Time)

::1 - - [21/Apr/2023:23:05:46 +0000] "GET /movieuser HTTP/1.1" 404 148
::1 - - [21/Apr/2023:23:05:55 +0000] "GET /users HTTP/1.1" 404 144
::1 - - [21/Apr/2023:23:06:02 +0000] "GET /Users HTTP/1.1" 404 144
::1 - - [21/Apr/2023:23:07:21 +0000] "GET /users/movieuser1 HTTP/1.1" 404 155
::1 - - [21/Apr/2023:23:42:08 +0000] "GET /users/ HTTP/1.1" 201 669
::1 - - [22/Apr/2023:12:38:59 +0000] "GET /users/movieuser1 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:12:45:40 +0000] "GET /users/movie HTTP/1.1" 200 4
::1 - - [22/Apr/2023:12:45:51 +0000] "GET /movies HTTP/1.1" 200 8116
::1 - - [22/Apr/2023:12:48:16 +0000] "GET /movies/ HTTP/1.1" 200 8116
::1 - - [22/Apr/2023:12:48:41 +0000] "GET /movies/Action HTTP/1.1" 200 4
::1 - - [22/Apr/2023:12:48:47 +0000] "GET /movies/action HTTP/1.1" 200 4
::1 - - [22/Apr/2023:12:48:56 +0000] "GET /movies/comedy HTTP/1.1" 200 4
::1 - - [22/Apr/2023:12:49:05 +0000] "GET /movies/Comedy HTTP/1.1" 200 4
::1 - - [22/Apr/2023:12:49:43 +0000] "GET /movies/genre/Action HTTP/1.1" 200 4873
::1 - - [22/Apr/2023:12:49:54 +0000] "GET /movies HTTP/1.1" 200 8116
::1 - - [22/Apr/2023:12:50:16 +0000] "GET /movies//genre/Action HTTP/1.1" 404 159
::1 - - [22/Apr/2023:12:50:34 +0000] "GET /movies/genre/Action HTTP/1.1" 200 4873
::1 - - [22/Apr/2023:12:52:46 +0000] "GET /movies/directors/Christoper%Nolan HTTP/1.1" 404 174
::1 - - [22/Apr/2023:12:53:15 +0000] "GET /movies/directors/Christoper20%Nolan HTTP/1.1" 404 176
::1 - - [22/Apr/2023:12:53:22 +0000] "GET /movies/directors/Christoper%20Nolan HTTP/1.1" 404 174
::1 - - [22/Apr/2023:12:54:15 +0000] "GET /movies/directors/Christoper%20Nolan HTTP/1.1" 404 174
::1 - - [22/Apr/2023:12:54:43 +0000] "GET /movies/directors/John%Landis HTTP/1.1" 404 169
::1 - - [22/Apr/2023:12:55:01 +0000] "GET /movies/directors/John%20Landis HTTP/1.1" 404 169
::1 - - [22/Apr/2023:12:55:23 +0000] "GET /movies/director/John%20Landis HTTP/1.1" 200 191
::1 - - [22/Apr/2023:12:55:50 +0000] "GET /movies/director/Christoper%20Nolan HTTP/1.1" 500 69
::1 - - [22/Apr/2023:12:56:12 +0000] "GET /movies/director/John%20Landis HTTP/1.1" 200 191
::1 - - [22/Apr/2023:12:59:09 +0000] "GET /movies/The%20Avengers HTTP/1.1" 200 781
::1 - - [22/Apr/2023:13:00:00 +0000] "GET /movies/The%20Avengers HTTP/1.1" 200 781
::1 - - [22/Apr/2023:13:01:44 +0000] "GET /users/movieuser1 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:02:52 +0000] "GET /users/ HTTP/1.1" 201 669
::1 - - [22/Apr/2023:13:08:19 +0000] "POST /users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:09:15 +0000] "POST /users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:10:30 +0000] "POST /users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:12:41 +0000] "POST /users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:18:44 +0000] "POST /users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:19:25 +0000] "POST /Users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:20:15 +0000] "POST /users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:24:55 +0000] "GET /movies HTTP/1.1" 200 8116
::1 - - [22/Apr/2023:13:26:29 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:28:03 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:28:16 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:30:19 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:35:01 +0000] "POST /users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:38:00 +0000] "POST /users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:38:11 +0000] "POST /users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:38:31 +0000] "POST /users/ HTTP/1.1" 500 96
::1 - - [22/Apr/2023:13:41:02 +0000] "POST /users/ HTTP/1.1" 500 5
::1 - - [22/Apr/2023:13:41:18 +0000] "POST /users/ HTTP/1.1" 201 141
::1 - - [22/Apr/2023:13:42:59 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:43:09 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:43:58 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:49:15 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 500 5
::1 - - [22/Apr/2023:13:49:25 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:49:58 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:50:18 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:13:54:30 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:14:00:29 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:14:02:04 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:14:03:18 +0000] "POST /users/movieuser1/movies/643afe68d7e99a0f36eff746 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:14:11:18 +0000] "POST /users/movieuser1/ HTTP/1.1" 404 157
::1 - - [22/Apr/2023:14:12:27 +0000] "POST /users/movieuser1/ HTTP/1.1" 404 157
::1 - - [22/Apr/2023:14:13:11 +0000] "POST /users/movieuser1/movies/643afe68d7e99a0f36eff746 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:14:13:30 +0000] "PUT /users/movieuser1/movies/643afe68d7e99a0f36eff746 HTTP/1.1" 404 187
::1 - - [22/Apr/2023:14:17:26 +0000] "POST /users/movieuser1/movies/643afe68d7e99a0f36eff746 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:14:21:08 +0000] "POST /users/movieuser1/643afe68d7e99a0f36eff746 HTTP/1.1" 404 181
::1 - - [22/Apr/2023:14:21:18 +0000] "POST /users/movieuser1/643afe68d7e99a0f36eff746 HTTP/1.1" 404 181
::1 - - [22/Apr/2023:14:21:34 +0000] "POST /users/movieuser1/Movies/643afe68d7e99a0f36eff746 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:14:23:20 +0000] "POST /users/movieuser1/Movies/643afe68d7e99a0f36eff746 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:14:23:25 +0000] "POST /users/movieuser1/movies/643afe68d7e99a0f36eff746 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:14:24:15 +0000] "POST /users/movieuser1/movies/643afe68d7e99a0f36eff746 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:14:28:19 +0000] "PUT /users/movieuser4 HTTP/1.1" 200 4
::1 - - [22/Apr/2023:14:28:39 +0000] "GET /users HTTP/1.1" 201 811
::1 - - [22/Apr/2023:14:30:10 +0000] "PUT /users/movieuser4 HTTP/1.1" 200 4
::1 - - [22/Apr/2023:14:30:47 +0000] "PUT /users/movieuser4 HTTP/1.1" 200 4
::1 - - [22/Apr/2023:14:33:12 +0000] "PUT /users/movieuser3 HTTP/1.1" 200 4
::1 - - [22/Apr/2023:14:35:38 +0000] "PUT /users/movieuser3 HTTP/1.1" 200 4
::1 - - [22/Apr/2023:14:36:55 +0000] "GET /users HTTP/1.1" 201 811
::1 - - [22/Apr/2023:14:39:31 +0000] "GET /users/movieuser1 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:15:39:57 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:15:40:14 +0000] "POST /users/movieuser1/movies/643afde4d7e99a0f36eff744 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:15:56:54 +0000] "PUT /users/movieuser1/movies/643afe68d7e99a0f36eff746 HTTP/1.1" 404 187
::1 - - [22/Apr/2023:16:09:33 +0000] "PUT /users/movieuser1/movies/643afe68d7e99a0f36eff746 HTTP/1.1" 404 187
::1 - - [22/Apr/2023:16:09:41 +0000] "POST /users/movieuser1/movies/643afe68d7e99a0f36eff746 HTTP/1.1" 200 165
::1 - - [22/Apr/2023:16:10:05 +0000] "POST /users/movieuser1/movies/643afe68d7e99a0f36eff746 HTTP/1.1" 200 191
::1 - - [22/Apr/2023:16:14:34 +0000] "POST /users/ HTTP/1.1" 201 178
::1 - - [22/Apr/2023:16:19:28 +0000] "PUT /users/movieuser4 HTTP/1.1" 200 4
::1 - - [22/Apr/2023:16:21:33 +0000] "PUT /users/movieuser4 HTTP/1.1" 200 4
::1 - - [22/Apr/2023:16:25:24 +0000] "PUT /users/movieuser4 HTTP/1.1" 200 4
::1 - - [22/Apr/2023:16:33:33 +0000] "PUT /users/movieuser4 HTTP/1.1" 200 177
::1 - - [22/Apr/2023:16:33:41 +0000] "PUT /users/movieuser4 HTTP/1.1" 200 177
::1 - - [22/Apr/2023:16:35:21 +0000] "GET /users/ HTTP/1.1" 201 1052
::1 - - [22/Apr/2023:16:37:44 +0000] "DELETE /users/movieuser4 HTTP/1.1" 200 23
